495	6819		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
496	6820		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
497	6821		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
498	6822		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
499	6823		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
500	6824		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
501	6825		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
502	6826		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
503	6827		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
504	6828		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
505	6829		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
506	6830		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
507	6831		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
508	6832		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
509	6833		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
510	6834		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
511	6835		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
512	6836		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
513	6837		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
514	6838		26	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
515	6839		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
516	6840		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
517	6841		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
518	6842		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
519	6843		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
520	6844		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
521	6845		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
522	6846		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
523	6847		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
524	6848		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
525	6849		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
526	6850		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
527	6851		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
528	6852		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
529	6853		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
530	6854		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
531	6855		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
532	6856		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
533	6857		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
534	6858		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
535	6859		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
536	6860		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
537	6861		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
538	6862		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
539	6863		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
540	6864		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
541	6865		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
542	6866		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
543	6867		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
544	6868		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
545	6869		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
546	6870		26	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
547	6871		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
548	6872		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
549	6873		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
550	6874		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
551	6875		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
552	6876		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
553	6877		22	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
554	6878		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
555	6879		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
556	6880		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
557	6881		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
558	6882		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
559	6883		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
560	6884		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
561	6885		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
562	6886		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
563	6887		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
564	6888		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
565	6889		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
566	6890		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
567	6891		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
568	6892		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
569	6893		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
570	6894		25	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
571	6895		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
572	6896		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
573	6897		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
574	6898		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
575	6899		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
576	6900		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
577	6901		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
578	6902		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
579	6903		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
580	6904		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
581	6905		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
582	6906		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
583	6907		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
584	6908		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
585	6909		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
586	6910		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
587	6911		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
588	6912		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
589	6913		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
590	6914		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
591	6915		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
592	6916		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
593	6917		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
594	6918		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
595	6919		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
596	6920		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
597	6921		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
598	6922		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
599	6923		17	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
600	6924		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
601	6925		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
602	6926		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
603	6927		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
604	6928		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
605	6929		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
606	6930		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
607	6931		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
608	6932		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
609	6933		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
610	6934		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
611	6935		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
612	6936		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
613	6937		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
614	6938		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
615	6939		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
616	6940		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
617	6941		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
618	6942		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
619	6943		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
620	6944		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
621	6945		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
622	6946		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
623	6947		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
624	6948		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
625	6949		18	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
626	6950		21	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
627	6951		16	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
628	6952		20	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
629	6953		19	organizing institution	Imported from 20230728_113119_md_ingest_alma_lecture_notes.xml
630	4150	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
631	4151	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
632	4153	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
633	4154	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
634	4155	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
635	4172	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
636	4178	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
637	4186	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
638	4190	Sumptibus Societatis	149	unknown	Imported from 20230728_Alma_Caa_all.xml
639	4191	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
640	4223	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
641	4234	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
642	4248	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
643	4269	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
644	4323	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
645	4343	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
646	4356	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
647	4359	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
648	4365	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
649	4367	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
650	4370	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
651	4378	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
652	4414	ex officina Plantiniana, apud Balthasarem Moretum, & viduam Ioannis Moreti, & Io. Meursium	51	printing office	Imported from 20230728_Alma_Caa_all.xml
653	4415	ex officina Plantiniana, apud Balthasarem Moretum, & viduam Ioannis Moreti, & Io. Meursium	51	printing office	Imported from 20230728_Alma_Caa_all.xml
654	4416	ex officina Plantiniana, apud Balthasarem Moretum, & viduam Ioannis Moreti, & Io. Meursium	51	printing office	Imported from 20230728_Alma_Caa_all.xml
655	4426	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
656	4436	s.n.	117	unknown	Imported from 20230728_Alma_Caa_all.xml
657	4457	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
658	4467	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
659	4469	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
660	4471	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
661	4472	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
662	4483	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
663	4510	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
664	4517	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
665	4525	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
666	4527	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
667	4543	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
668	4548	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
669	4550	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
670	4551	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
671	4552	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
672	4565	in Collegio Italorum	147	unknown	Imported from 20230728_Alma_Caa_all.xml
673	4568	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
674	4575	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
675	4585	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
676	4589	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
677	4632	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
678	4650	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
679	4663	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
680	4669	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
681	4692	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
682	4700	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
683	4707	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
684	4774	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
685	4775	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
686	4776	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
687	4777	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
688	4800	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
689	4808	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
690	4809	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
691	4810	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
692	4811	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
693	4812	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
694	4813	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
695	4814	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
696	4815	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
697	4816	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
698	4819	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
699	4820	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
700	4824	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
701	4838	s.n.	117	unknown	Imported from 20230728_Alma_Caa_all.xml
702	4844	[publisher not identified].	117	publisher	Imported from 20230728_Alma_Caa_all.xml
703	4850	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
704	4878	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
705	4879	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
706	4880	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
707	4882	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
708	4886	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
709	4918	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
710	4942	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
711	4945	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
712	4955	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
713	4958	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
714	4960	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
715	4961	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
716	4962	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
717	4963	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
718	4964	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
719	4966	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
720	4967	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
721	4985	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
722	4987	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
723	5015	[distributor not identified]	117	other	Imported from 20230728_Alma_Caa_all.xml
724	5023	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
725	5039	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
726	5051	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
727	5052	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
728	5061	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
729	5063	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
730	5064	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
731	5065	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
732	5066	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
733	5072	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
734	5074	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
735	5080	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
736	5081	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
737	5094	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
738	5095	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
739	5134	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
740	5163	ex officina Plantiniana	51	printing office	Imported from 20230728_Alma_Caa_all.xml
741	5168	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
742	5173	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
743	5177	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
744	5178	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
745	5179	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
746	5183	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
747	5185	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
748	5199	[publisher not identified].	117	publisher	Imported from 20230728_Alma_Caa_all.xml
749	5203	in der neuen Buchhandlung	148	bookseller	Imported from 20230728_Alma_Caa_all.xml
750	5222	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
751	5225	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
752	5226	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
753	5228	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
754	5230	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
755	5231	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
756	5243	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
757	5246	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
758	5247	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
759	5248	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
760	5249	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
761	5250	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
762	5254	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
763	5256	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
764	5257	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
765	5258	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
766	5259	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
767	5260	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
768	5261	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
769	5262	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
770	5278	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
771	5286	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
772	5300	apud Societatem minimam	146	unknown	Imported from 20230728_Alma_Caa_all.xml
773	5301	apud Societatem minimam	146	unknown	Imported from 20230728_Alma_Caa_all.xml
774	5310	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
775	5313	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
776	5322	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
777	5323	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
778	5345	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
779	5375	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
780	5377	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
781	5446	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
782	5464	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
783	5467	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
784	5473	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
785	5478	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
786	5518	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
787	5519	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
788	5520	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
789	5523	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
790	5524	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
791	5525	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
792	5533	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
793	5541	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
794	5543	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
795	5562	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
796	5573	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
797	5577	s.n.	117	unknown	Imported from 20230728_Alma_Caa_all.xml
798	5578	s.n.	117	unknown	Imported from 20230728_Alma_Caa_all.xml
799	5611	s.n.	117	unknown	Imported from 20230728_Alma_Caa_all.xml
800	5614	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
801	5615	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
802	5616	[uitgever onbekend]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
803	5618	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
804	5619	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
805	5620	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
806	5621	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
807	5623	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
808	5632	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
809	5633	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
810	5644	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
811	5645	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
812	5646	[éditeur inconnu]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
813	5647	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
814	5648	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
815	5649	[publisher not identified]	117	publisher	Imported from 20230728_Alma_Caa_all.xml
